participant,speech.sample,motion.expression.type
143,y las abejas están (1)volando de su panal porque el perro [/] perro está (2)investigándolo,VPN
143,&um el niño estoy &um un poco frustrado porque un ardilla &um se salió del hueco [/] hueco y se cause dolor al niño,VPN
143,y <el panal> [//] la panal <está muviendo [: (1)moviendo] [*]> [//] está muviendo [: (2)moviendo] [*] también,V
143,entonces el niño &um ha cayado [: caído] [*] de el árbol porque un búho &um salió del hueco y cause el miedo,VPN
143,entonces el niño &um ha cayado [: caído] [*] de el árbol porque un búho &um salió del hueco y cause el miedo,VPN
143,a la misma (1)vez las abejas &um están persiguiendo al perro,VPN
143,y ahora está montando a un piedra para escapar,VPN
143,y ahora está montando a un piedra para escapar,V
143,ahora el niño ha [//] <había montan(do)> [//] había montado el piedra y está llamando por su amigo,VPN
143,&um parece que el (1)venado (2)va a correr <de la> [/] de la <precipio [: precipicio] [*]> [//] precipicio,VPN
143,&um ahora el (1)venado se [/] se quita correr,V
143,y el niño está (1)volando dentro del aire,VPN
143,ambos están (1)moviendo dentro del agua [/] agua y están escogiendo arriba de un tronco,VPN
143,&um el perro y el niño &um sa(len) [/] salen con un [//] uno de las ranitas,V
143,el niño está tratando escapar del búho,VPN
143,y ambos el niño y el perro están o se están cayendo del precipicio,VPN
143,ellos están montando el tronco,VN
143,&um después de caminar el niño &um encontré un tronco un nenúfar una rana,V
143,entonces el niño &um corre con el cubeta y el red,V
143,&um y (1)va a caminar sobre el tronco,VPN
143,el niño se y el perro &um se cayeron sobre el tronco,VPN
143,el niño se cae,V
143,el niño y el perro también se cae &um en la estanque,VPN
143,después para (1)evitar cap(turar) [/] &um capturar la rana &um escapa de la nenúfar ,VPN
143,después el niño y el perro está nadando,V
143,y &um empieza nadar en otra dirección,VPN
143,la rana se cae del tronco,VPN
143,&um la rana corre,V
143,y nada <a un piedra> [//] en un pierda [: piedra] [*],VPN
143,y decidió salir ,V
143,el niño frustrado &um sale <de la> [/] de la rana,VPN
143,&um la rana persigue el niño &um en su casa,VN
143,después de &um montaban las escaleras,VN
143,la rana decide &um nadar o bañar con el niño y el perro en la bañera .,VPN
143,y está escapado del niño y perro,VPN
143,pero cuando &um estaba [/] estaba corriendo a la rana,VPN
143,&um mientras están caminando &um el niño el perro &um están &um enfocando en una mariposa ,V
143,que está saliendo de la cubeta,VPN
143,y mientras de eso la rana &um se entra en su canasta de comida,VPN
143,&um cuando ella se [/] se movié [: se (1)mueve] [*] de la canasta ,VPN
143,&um y se cayó la taza de café y sus gafas,V
143,el hombre hombre se cayó completamente de sorpresa,V
143,la rana &um decidió &um (1)mover más próximo al niño,VPN
143,y la rana escapó [//] escapa,V
143,"&um la rana nadó &um por +/. +, la rana &um nadó por el estanque ",VPN
143,&um la rana &um deci(de) [/] decide entrar el cochecito &um sin el cocinimiento [: conocimiento] [*] de la mujer o &um el gato,VN
143,&um el gato está corriendo después de la rana,VPN
143,corre <afuera de la situacion> [//] fuera de la situación ,VPN
143,mientras la tortuga el niño el perro y la rana &um se [/] se moven [: (1)mueven] [*] al fin del parque ,VPN
143,quien está escapando de la situación,VPN
143,y ellos están caminando con perro &um en un parque,VPN
143,que el niño está saliendo,V
143,pero la rana mientras de eso está entrando en el bolsillo del niño,VPN
143,el niño y su familia &um se (1)van de la casa,VPN
143,&um y &um han llegado a un restaurante &um muy caro,VPN
143,&um que asiste a la familia <para sale> [//] para salir <de la> [/] de <la coche> [//] el coche,VPN
143,&um y mientras de eso la rana &um se escapó del bolsillo,VPN
143,y &um &um está &um (1)viajando al saxofón,VPN
143,y por eso la rana <se cae den(tro) de> [//] se cae del saxofón &um en la cara del músico,VPN
143,que &um se cae en el tambor del otro músico &um sí ,VPN
143,después de causar una escena y &um algunas problemas la rana salí [: sale] [*] [//] sale de los músicos ,VPN
143,y &um en (1)vez está tratando entrar en una ensalada del camarero ,VPN
143,y por eso ella se cae de su silla ,VPN
143,y &um su copa en la mesa <se cae> [/] se cae también,V
143,la rana escapó [//] o se escape de la cena,VPN
143,y cuando escapó,V
143,<él entró en> [//] o la rana en(tra) [/] entra en la copa de un otro hombre &um elegante,VPN
143,como resulto de los acciones del niño la familia &um necesita salir del restaurante &um por la [//] los órdenes del mesero,VPN
143,&um pero &um aunque la familia necesita salir ,V
143,cuando &um ellos llegan a la casa,VPN
143,y por eso <el papá> [/] &um el papá hace el niño para entrar y quedar en su cuarto con la rana el perro y la tortuga ,V
143,pero cuando ellos &um entran en la habitación todo está bien,VPN
143,&um un [//] una rana &um está escogiendo [: escondiendo] [*] <dentro de su ensa(lada)> [//] dentro de la lechuga en la ensalada,VPN
143,y están &um regresando a casa,VPN
145,&um el señor Bean está [/] &um está sentándose &um en la cama,VPN
145,va por un trampolín para entrar la piscina ,VPN
145,va por un trampolín para entrar la piscina ,VN
145,él tiene que usar la (1)ventana de su coche para salir,V
145,el señor Bean se muve [: (1)mueve] [*] &um por el calle,VPN
145,&um por saltando solamente en un pie ,V
145,el cochecito en este (1)video (2)va arriba al cielo,VPN
145,entonces él se cae en la piscina con el agua,VPN
145,se muve [: se (1)mueve] [*] para <un barrera> [//] la barrera,VPN
145,el señor Bean (1)va por un túnel ,VPN
145,el señor Bean sube bajo de las escaleras ,VPN
145,que se sienta en <un sillo [: silla] [*]> [//] una sillo [: silla] [*],VPN
145,el señor Bean sale de su habitación con algunas cosas,VPN
145,el señor Bean (1)va a tomar un tren para (2)viajar al [/] al lugar ,VPN
145,él salta en la cama ,VPN
145,en su habitación el señor Bean está saltando en círculos al lado de su cama,VPN
145,en que está bailando ,V
145,el señor Bean usará el tobogán para entrar la piscina,VN
145,el señor Bean abre la puerta para irse de la habitación ,VPN
145,el señor Bean salta de un pie por el calle,VPN
145,el señor Bean entra la habitación <de la puerta> [//] por la puerta,VN
145,en el mercado el señor Bean baila con sus brazos y sus pies &um con la música ,V
145,señor Bean camina &um por el andén,VPN
145,y <(1)va al> [//] (2)va a un hombre,VPN
145,el hombre en el traje negro se cae al suelo ,VPN
145,el señor Bean se move [: (1)mueve] [*] &um por el piso <en su traje de ba(ño)> [/] en su traje de baño,VPN
145,el señor Bean entre [//] entra un fotomatón para tomar &um imágenes de él,VN
145,el señor Bean sube las escaleras con su maletín,VN
145,el señor Bean sale de un coche con un bebé,VPN
145,el hombre en el traje blanco sigue a [//] al señor Bean en la habitación en en el cuarto,VPN
145,y decide de entrar la tienda para comprar cosas,VN
145,el señor Bean salta en la cama para (1)ver,VPN
145,aunque Mr Bean está corriendo,V
145,el señor Bean corre por la carretera en las afueras &um al lado de un [//] unos coches y unos árboles,VPN
145,el señor Bean se (1)va de su coche,VPN
145,él sigue un carro por saltar en un pie solamente un pie,VN
145,él sigue un carro por saltar en un pie solamente un pie,V
145,el señor Bean corre para una taquilla &um con comida en su mano,VPN
145,el señor Bean &um sigue su billete,VN
145,él se cae en el piso,VPN
145,el señor Bean se muve [: (1)mueve] [*] por el piso &um con una cosa para (2)llevar otras cosas,VPN
145,entonces él usa la puerta para entrar y &um buscar algunas cosas interesantes,V
145,él sube las escaleras arriba para saltar en el agua,VN
145,él sube las escaleras arriba para saltar en el agua,VPN
145,y se (1)va de esto,VPN
145,el señor Bean tiene que seguir una gallina en el mercado o en un (1)festival,VN
145,el señor Bean usa la puerta para entrar la peluquería,VN
145,entonces él salta en la cama,VPN
145,el señor Bean &um salta en la silla,VPN
145,él está corriendo &um <en un> [//] por un edificio,VPN
145,entonces corre &um por el parque,VPN
145,y él se (1)va,V
145,<el señor Bean> [/] el señor Bean &um sale de la tienda con zapatos,VPN
145,y entra la sala para explorar,VN
145,y él corre sobre su manta roja y blanca,VPN
145,el hombre en el traje negro se cae &um para el suelo,VPN
145,y él &um se muve [: (1)mueve] [*] &um en el andén,VPN
145,el señor Bean acabe de llegar en su hotel,VPN
145,y él usa su &um (1)llave (2)nuevo para entrar su habitación,VN
145,&um rápidamente él sube las escaleras,VN
145,y él sube afuera del buzón,VPN
145,el perro sigue el señor Bean,VN
145,él señor Bean corre para el edificio para estar seco,VPN
145,él decide de saltar en su libro,VPN
145,<él salta de pie> [//] él salta en un pie,V
145,y entra la sala para explorar ,VN
145,el señor Bean acabe de llegar en su hotel,VPN
145,y él usa su &um llave nuevo para entrar su habitación,VN
145,él señor Bean corre para el edificio para estar seco,VPN
145,él decide de saltar en su libro,VPN
145,<cuando su> [//] cuando el niño y su perro &um se acuestan la rana sale del [/] del jarro,VPN
145,y &um ella se move [: (1)mueve] [*] para la (2)ventana,VPN
145,y &um ellos salen <de la> [/] de la habitación,VPN
145,ellos (1)van a la (2)ventana y llaman por la rana,VPN
145,aunque el niño se queda en su habitación el perro (1)va [/] &um (2)va afuera xxx <caerse del> [//] por caerse de la (3)ventana,VPN
145,para [/] &um para (1)evitar el búho el niño sube una piedra,VN
145,y juntos el niño el (1)venado y el perro &um empiezan [/] empiezan a correr ,V
145,ellos se caen en un estanque,VPN
145,el niño (1)invita a todas las ranas &um a (2)venir a su casa y su habitación,VPN
145,el niño y su perro con el red &um siguen a la rana,VPN
145,el niño y el perro se caen &um por el estanque,VPN
145,&um &um el [/] el niño y el perro se caen en el estanque,VPN
145,cuando [/] cuando el perro de [//] del niño corre por la rana ,VPN
145,ellos &um salen del estanque,VPN
145,ellos &um ellos caminan por el césped ,VPN
145,y (1)vuelven a casa,VPN
145,él o no la rana &um sigue al perro y al niño a la casa,VPN
145,la rana ha subido las escaleras,VN
145,y mientras ellos &um caminan ,V
145,la rana se (1)va,V
145,&um la rana camina para un hombre y una mujer ,VPN
145,y &um la rana entre [: entra] [*] su canasta de comida ,VN
145,y &um <las gafas de> [//] las gafas del hombre se caen ,V
145,&um el hombre &um se cae también,V
145,&um el hombre &um él se cae en el césped ,VPN
145,y ella quiere &um entrarla [//] entrarlo,V
145,el [//] &um la rana trata de entrar el barco,VN
145,y &um la mujer (1)viene para ayudar con el problema ,V
145,la rana &um sube del estanque,VPN
145,el [//] la rana salta en el cochecito,VPN
145,&um el gato sigue la rana con el tetero,VN
145,porque tiene miedo el gato corre de todos ellos,VPN
145,y &um ellos se (1)van del parque,VPN
145,para (1)venir a casa ,VPN
145,y el gato &um sigue [//] seguir la rana,VN
145,&um el niño (1)va a ir a un [/] &um un lugar ,VPN
145,pero su rana entre [: entra] [*] el bolsillo de su chaqueta,VN
145,y él &um salió [//] sale con su familia,V
145,el niño y su familia (1)va a un &um restaurante bonito,VPN
145,y &um cuando se (1)van &um del coche,VPN
145,que &um <la rana> [/] &um la rana salta en &um el saxofón del hombre en la banda .,VPN
145,la rana entre [: entra] [*] un saxofón,VN
145,&um la rana se cae &um del saxofón ,VPN
145,y salta en la cara de [//] del músico,VPN
145,y &um él se cae en &um el [/] el tambor detrás de él ,VPN
145,&um la rana salta en una ensalada,VPN
145,se cae de la silla ,VPN
145,y la rana &um corre de ella y su cena,VPN
145,&um la copa se cae también,V
145,mientras la rana entre [: entra] [*] otra copa de &um otra pareja o las parejas en el restaurante,VN
145,y &um ellos entran el coche ,VN
145,y &um el padre &um conduce por la casa,VPN
145,&um cuando (1)vuelve a la casa,VPN
146,&um el señor Bean está &um caminando por la carretera,VPN
146,y él corrió &um para [/] para usar el trampolín,V
146,y así que es difícil para él &um salir del coche ,VPN
146,y hay [/] hay mucha gente también caminando,V
146,hay un gran línea de personas esperando entrar el centro comercial,VN
146,que entró,V
146,&um en esta (1)video señor Bean está corriendo en su habitación,VPN
146,&um y está (1)volando en el cielo,VPN
146,&um señor Bean tiene miedo de [/] de irse de [//] del trampolín,VPN
146,&um pero tiene que bajar el trampolín,VN
146,así que él [/] él (1)va al [/] al agua en la piscina,VPN
146,que señor Bean necesita &um de bajar &um sí &um,V
146,&um él [/] él entró el tren,VN
146,y señor Bean está probando cruzar una barrera <en el> [/] en el saco,VN
146,señor Bean está [/] está caminando <por el calle> [//] por la calle,VPN
146,él está caminando,V
146,&um y está volando en el cielo,VPN
146,y señor Bean &um caminando por un túnel ,VPN
146,&um  y estaba corriendo,V
146,él salta en el andén,VPN
146,y [/] &um y él quiere usar lo &um <por entrar la piscina> [//] para entrar la piscina,VN
146,en este (1)video señor Bean &um está saliendo de [/] de su habitación,VPN
146,y después de [/] de salir de su cama,VPN
146,en este (1)video señor Bean entró su habitación &um por la puerta,VN
146,&um y él camina por por el andén,VPN
146,&um en este (1)video Mr Bean entró un fotomatón,VN
146,en este (1)video señor Bean &um de [/] de salir &um de su carro,VPN
146,y con [/] con la maleta él [/] él &um entró el hotel por las escaleras,VN
146,&um <y entonces> [//] y después él &um sale de [/] de su coche,VPN
146,&um en este (1)video señor Bean está caminando por la calle,VPN
146,y él [/] él entró la tienda con un una xxx,VN
146,y no [/] no paró para [/] para probarse su [/] su zapa(to),V
146,&um porque la gallina está corriendo de él ,VPN
146,aquí señor Bean está corriendo &um en un carretera,VPN
146,aquí señor Bean está [//] sale del [/] del coche,VPN
146,sigue un coche,VN
146,que [/] que sigue señor BEan,VN
146,y señor Bean entró una taquilla,VN
146,pero él está caminando &um no normalmente,V
146,él [/] él # sí él [/] él camina en la dirección,VPN
146,aquí señor Bean sigue un billete,VN
146,que está (1)volando en el aire,VPN
146,aquí señor Bean entró un laboratoria [: laboratorio] [*] [//] laboratorio &um de [/] de química,VN
146,y él [/] él (1)va a las escaleras del [^ eng: diving board],VPN
146,y él (1)va completamente,V
146,&um aquí señor Bean sigue una gallina,VN
146,que [/] que escapó,V
146,&um y él corre por un mercado del aire,VPN
146,aquí en este (1)video señor Bean entró una pelu(quería) [/] peluquería,VN
146,porque &um él está (1)moviendo <en un> [/] en una manera,V
146,y [/] y el niño y su perro descubre que [/] que la rana escapó el jarro por la (1)ventana,VN
146,y el perro &um &um escapó del cuarto,VPN
146,y los dos caminan &um &um por [/] &um por la casa y su su tierra &um para [/] para encontrar &um descubrir dónde está la rana,VPN
146,y el niño # monta árbol para buscar en un otro hueco en el árbol,VN
146,así que el niño (1)va por una piedra para escapar del búho,VPN
146,así que el niño (1)va por una piedra para escapar del búho,VPN
146,y el niño &um camina &um entre sus cuernos y se queda allí,VPN
146,y porque el (1)venado está [/] está sorprendido él corre por un precipicio con [/] con el niño en [/] en su cabeza,VPN
146,y el niño y el perro &um están [//] (1)van sobre precipicio,VPN
